Area Code,Area,Item Description,Year,Unit,Value,Flag Code,Flag Description,Value_Missing
9,Argentina,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,3.26,E,Estimated value,False
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Cost of oils and fats, LCU per person per day",2021,LCU/cap/d,,Q,Missing value; suppressed,True
9,Argentina,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2017,%,8.5,E,Estimated value,False
9,Argentina,"Prevalence of unaffordability (PUA), percent",2017,%,8.6,E,Estimated value,False
9,Argentina,"Prevalence of unaffordability (PUA), percent",2018,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2018,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2019,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2019,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2020,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2020,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2021,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2021,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2022,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2022,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2023,%,,Q,Missing value; suppressed,True
9,Argentina,"Prevalence of unaffordability (PUA), percent",2024,%,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,3.8,E,Estimated value,False
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,3.8,E,Estimated value,False
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,,Q,Missing value; suppressed,True
9,Argentina,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,,Q,Missing value; suppressed,True
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,536.78,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,549.33,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,559.37,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,561.12,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,624.4,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,705.33,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,701.23,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,685.1,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,3.22,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,3.31,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.44,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.54,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.8,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,4.27,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.33,E,Estimated value,False
1,Armenia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,4.35,E,Estimated value,False
1,Armenia,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,96.92,E,Estimated value,False
1,Armenia,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.59,E,Estimated value,False
1,Armenia,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,170.36,E,Estimated value,False
1,Armenia,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,1.04,E,Estimated value,False
1,Armenia,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,66.01,E,Estimated value,False
1,Armenia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.4,E,Estimated value,False
1,Armenia,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,99.14,E,Estimated value,False
1,Armenia,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.6,E,Estimated value,False
1,Armenia,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,150.59,E,Estimated value,False
1,Armenia,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.92,E,Estimated value,False
1,Armenia,"Cost of oils and fats, LCU per person per day",2021,LCU/cap/d,41.37,E,Estimated value,False
1,Armenia,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.25,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2017,%,49.4,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2017,%,49.3,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2018,%,49.7,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2018,%,49.5,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2019,%,53.3,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2019,%,53.3,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2020,%,53.9,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2020,%,53.8,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2021,%,54.4,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2021,%,54.1,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2022,%,55.1,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2022,%,54.9,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2023,%,50.3,E,Estimated value,False
1,Armenia,"Prevalence of unaffordability (PUA), percent",2024,%,65.1,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1.4,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1.4,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.4,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.4,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.5,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.5,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.6,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.6,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.6,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.6,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.6,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.6,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,1.5,E,Estimated value,False
1,Armenia,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,1.9,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,5.14,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,5.51,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,6.09,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,6.06,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,6.05,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,6.66,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,7.1,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,7.28,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,3.38,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,3.55,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.79,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.9,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,4.0,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,4.5,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.82,E,Estimated value,False
22,Aruba,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,5.0,E,Estimated value,False
22,Aruba,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,0.85,E,Estimated value,False
22,Aruba,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.56,E,Estimated value,False
